#detector bars	- channelIndex sector layer paddle

#vetoes	- channelIndex sector veto channel

0 0 0 0

1 0 0 0

2 0 0 1

3 0 0 1

4 0 0 2

5 0 0 2

6 0 1 0

7 0 1 0

8 0 1 1

9 0 1 1

10 0 1 2
11 0 1 2
12 0 2 0

13 0 2 0

14 0 2 1

15 0 2 1

16 0 2 2

17 0 2 2

18 0 0 0

19 0 0 1

20 0 0 2

21 0 0 3

22 0 0 4

23 0 0 5

24 0 1 0

25 0 1 1

26 0 1 2

27 0 1 3

28 0 1 4

29 0 1 4

30 0 1 5

31 0 1 5

32 0 1 6

33 0 1 6

34 0 1 7

35 0 1 7
